PROVIDER;DESCRIPTION;PROJECTID;LOCATION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_CATEGORY;REQUIREMENTS_ATTRIBUTES_OBJETIVE_ID;REQUIREMENTS_ATTRIBUTES_OBJETIVE_NAME;REQUIREMENTS_ATTRIBUTES_CHECK_SUMMARY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;inbound-entity-461511-j4;global;2025-07-01 12:41:26.937059;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;FAIL;There are no log metric filters or alerts associated in project inbound-entity-461511-j4.;inbound-entity-461511-j4;logging_log_metric_filter_and_alert_for_vpc_network_changes_enabled;False;My First Project
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;inbound-entity-461511-j4;global;2025-07-01 12:41:26.937059;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;FAIL;There are no log metric filters or alerts associated in project inbound-entity-461511-j4.;inbound-entity-461511-j4;logging_log_metric_filter_and_alert_for_vpc_network_changes_enabled;False;My First Project
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;inbound-entity-461511-j4;global;2025-07-01 12:41:26.937059;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;FAIL;There are no log metric filters or alerts associated in project inbound-entity-461511-j4.;inbound-entity-461511-j4;logging_log_metric_filter_and_alert_for_vpc_network_changes_enabled;False;My First Project
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;inbound-entity-461511-j4;global;2025-07-01 12:41:26.937059;A.8.15;Logging;Logs that record activities, exceptions, faults and other relevant events should be produced, stored, protected and analysed.;A.8 Technological controls;A.8.15;Logging;Logs that record activities, exceptions, faults and other relevant events should be produced, stored, protected and analysed.;FAIL;There are no log metric filters or alerts associated in project inbound-entity-461511-j4.;inbound-entity-461511-j4;logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled;False;My First Project
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;inbound-entity-461511-j4;global;2025-07-01 12:41:26.937059;A.8.16;Monitoring Activities;Networks, systems and applications should be monitored for anomalous behaviour and appropriate actions taken to evaluate potential information security incidents.;A.8 Technological controls;A.8.16;Monitoring Activities;Networks, systems and applications should be monitored for anomalous behaviour and appropriate actions taken to evaluate potential information security incidents.;FAIL;There are no log metric filters or alerts associated in project inbound-entity-461511-j4.;inbound-entity-461511-j4;logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled;False;My First Project
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;inbound-entity-461511-j4;global;2025-07-01 12:41:26.937059;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;FAIL;There are no log metric filters or alerts associated in project inbound-entity-461511-j4.;inbound-entity-461511-j4;logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled;False;My First Project
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;inbound-entity-461511-j4;global;2025-07-01 12:41:26.937059;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;FAIL;There are no log metric filters or alerts associated in project inbound-entity-461511-j4.;inbound-entity-461511-j4;logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled;False;My First Project
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;inbound-entity-461511-j4;global;2025-07-01 12:41:26.937059;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;FAIL;There are no log metric filters or alerts associated in project inbound-entity-461511-j4.;inbound-entity-461511-j4;logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled;False;My First Project
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;inbound-entity-461511-j4;global;2025-07-01 12:41:26.937059;A.8.15;Logging;Logs that record activities, exceptions, faults and other relevant events should be produced, stored, protected and analysed.;A.8 Technological controls;A.8.15;Logging;Logs that record activities, exceptions, faults and other relevant events should be produced, stored, protected and analysed.;FAIL;There are no logging sinks to export copies of all the log entries in project inbound-entity-461511-j4.;inbound-entity-461511-j4;logging_sink_created;False;My First Project
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;inbound-entity-461511-j4;global;2025-07-01 12:41:26.937059;A.8.16;Monitoring Activities;Networks, systems and applications should be monitored for anomalous behaviour and appropriate actions taken to evaluate potential information security incidents.;A.8 Technological controls;A.8.16;Monitoring Activities;Networks, systems and applications should be monitored for anomalous behaviour and appropriate actions taken to evaluate potential information security incidents.;FAIL;There are no logging sinks to export copies of all the log entries in project inbound-entity-461511-j4.;inbound-entity-461511-j4;logging_sink_created;False;My First Project
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.2;Roles and Responsibilities;Information security roles and responsibilities should be defined and allocated according to the organisation needs.;A.5 Organizational controls;A.5.2;Roles and Responsibilities;Information security roles and responsibilities should be defined and allocated according to the organisation needs.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.4;Management Responsibilities;Management should require all personnel to apply information security in accordance with the established information security policy, topic-specific policies and procedures of the organization.;A.5 Organizational controls;A.5.4;Management Responsibilities;Management should require all personnel to apply information security in accordance with the established information security policy, topic-specific policies and procedures of the organization.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.7;Threat Intelligence;Information relating to information security threats should be collected and analysed to produce threat intelligence.;A.5 Organizational controls;A.5.7;Threat Intelligence;Information relating to information security threats should be collected and analysed to produce threat intelligence.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.8;Information Security In Project Management;Information security should be integrated into project management.;A.5 Organizational controls;A.5.8;Information Security In Project Management;Information security should be integrated into project management.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.9;Inventory Of Information And Other Associated Assets;An inventory of information and other associated assets, including owners, should be developed and maintained.;A.5 Organizational controls;A.5.9;Inventory Of Information And Other Associated Assets;An inventory of information and other associated assets, including owners, should be developed and maintained.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.10;Acceptable Use Of Information And Other Associated Assets;Rules for the acceptable use and procedures for handling information and other associated assets should be identified, documented and implemented.;A.5 Organizational controls;A.5.10;Acceptable Use Of Information And Other Associated Assets;Rules for the acceptable use and procedures for handling information and other associated assets should be identified, documented and implemented.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.11;Return Of Assets;Personnel and other interested parties as appropriate should return all the organisation’s assets in their possession upon change or termination of their employment, contract or agreement.;A.5 Organizational controls;A.5.11;Return Of Assets;Personnel and other interested parties as appropriate should return all the organisation’s assets in their possession upon change or termination of their employment, contract or agreement.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.12;Classification Of Information;Information should be classified according to the information security needs of the organisation based on confidentiality, integrity, availability and relevant interested party requirements.;A.5 Organizational controls;A.5.12;Classification Of Information;Information should be classified according to the information security needs of the organisation based on confidentiality, integrity, availability and relevant interested party requirements.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.13;Labelling Of Information;An appropriate set of procedures for information labelling should be developed and implemented in accordance with the information classification scheme adopted by the organisation.;A.5 Organizational controls;A.5.13;Labelling Of Information;An appropriate set of procedures for information labelling should be developed and implemented in accordance with the information classification scheme adopted by the organisation.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.14;Information Transfer;Information transfer rules, procedures, or agreements should be in place for all types of transfer facilities within the organisation and between the organisation and other parties.;A.5 Organizational controls;A.5.14;Information Transfer;Information transfer rules, procedures, or agreements should be in place for all types of transfer facilities within the organisation and between the organisation and other parties.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.17;Authentication Information;Allocation and management of authentication information should be controlled by a management process, including advising personnel on the appropriate handling of authentication information.;A.5 Organizational controls;A.5.17;Authentication Information;Allocation and management of authentication information should be controlled by a management process, including advising personnel on the appropriate handling of authentication information.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.20;Addressing Information Security Within Supplier Agreements;Relevant information security requirements should be established and agreed with each supplier based on the type of supplier relationship.;A.5 Organizational controls;A.5.20;Addressing Information Security Within Supplier Agreements;Relevant information security requirements should be established and agreed with each supplier based on the type of supplier relationship.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.22;Monitor, Review And Change Management Of Supplier Services;The organisation should regularly monitor, review, evaluate and manage change in supplier information security practices and service delivery.;A.5 Organizational controls;A.5.22;Monitor, Review And Change Management Of Supplier Services;The organisation should regularly monitor, review, evaluate and manage change in supplier information security practices and service delivery.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.23;Information Security For Use Of Cloud Services;Processes for acquisition, use, management and exit from cloud services should be established in accordance with the organisation’s information security requirements.;A.5 Organizational controls;A.5.23;Information Security For Use Of Cloud Services;Processes for acquisition, use, management and exit from cloud services should be established in accordance with the organisation’s information security requirements.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.24;Information Security Incident Management Planning and Preparation;The organization should plan and prepare for managing information security incidents by defining, establishing and communicating information security incident management processes, roles and responsibilities.;A.5 Organizational controls;A.5.24;Information Security Incident Management Planning and Preparation;The organization should plan and prepare for managing information security incidents by defining, establishing and communicating information security incident management processes, roles and responsibilities.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.26;Response To Information Security Incidents;Information security incidents should be responded to in accordance with the documented procedures.;A.5 Organizational controls;A.5.26;Response To Information Security Incidents;Information security incidents should be responded to in accordance with the documented procedures.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.27;Learning From Information Security Incidents;Knowledge gained from information security incidents should be used to strengthen and improve the information security controls.;A.5 Organizational controls;A.5.27;Learning From Information Security Incidents;Knowledge gained from information security incidents should be used to strengthen and improve the information security controls.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.30;Readiness For Business Continuity;ICT readiness should be planned, implemented, maintained and tested based on business continuity objectives and ICT continuity requirements. ;A.5 Organizational controls;A.5.30;Readiness For Business Continuity;ICT readiness should be planned, implemented, maintained and tested based on business continuity objectives and ICT continuity requirements. ;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.31;Legal, statutory, regulatory and contractual requirements;Legal, statutory, regulatory and contractual requirements relevant to information security and the organisations approach to meet these requirements should be identified, documented and kept up to date. ;A.5 Organizational controls;A.5.31;Legal, statutory, regulatory and contractual requirements;Legal, statutory, regulatory and contractual requirements relevant to information security and the organisations approach to meet these requirements should be identified, documented and kept up to date. ;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.32;Intellectual Property Rights;The organisation should implement appropriate procedures to protect intellectual property rights.  ;A.5 Organizational controls;A.5.32;Intellectual Property Rights;The organisation should implement appropriate procedures to protect intellectual property rights.  ;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.33;Protection Of Records;Records should be protected from loss, destruction, falsification, unauthorised access and unauthorised release.;A.5 Organizational controls;A.5.33;Protection Of Records;Records should be protected from loss, destruction, falsification, unauthorised access and unauthorised release.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.34;Privacy And Protection Of PII;The organisation should identify and meet the requirements regarding the preservation of privacy and protection of PII according to applicable laws and regulations and contractual requirements.;A.5 Organizational controls;A.5.34;Privacy And Protection Of PII;The organisation should identify and meet the requirements regarding the preservation of privacy and protection of PII according to applicable laws and regulations and contractual requirements.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.35;Independent Review Of Information Security;The organisations approach to managing information security and its implementation including people, processes and technologies should be reviewed independently at planned intervals, or when significant changes occur. ;A.5 Organizational controls;A.5.35;Independent Review Of Information Security;The organisations approach to managing information security and its implementation including people, processes and technologies should be reviewed independently at planned intervals, or when significant changes occur. ;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.36;Compliance With Policies, Rules And Standards For Information Security;Compliance with the organisations information security policy, topic-specific policies, rules and standards should be regularly reviewed. ;A.5 Organizational controls;A.5.36;Compliance With Policies, Rules And Standards For Information Security;Compliance with the organisations information security policy, topic-specific policies, rules and standards should be regularly reviewed. ;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.5.37;Documented Operating Procedures;Operating procedures for information processing facilities should be documented and made available to personnel who need them. ;A.5 Organizational controls;A.5.37;Documented Operating Procedures;Operating procedures for information processing facilities should be documented and made available to personnel who need them. ;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.6.1;Screening;Background verification checks on all candidates to become personnel should be carried out prior to joining the organisation and on an ongoing basis taking into consideration applicable laws, regulations and ethics and be proportional to the business requirements, the classification of the information to be accessed and the perceived risks. ;A.6 People controls;A.6.1;Screening;Background verification checks on all candidates to become personnel should be carried out prior to joining the organisation and on an ongoing basis taking into consideration applicable laws, regulations and ethics and be proportional to the business requirements, the classification of the information to be accessed and the perceived risks. ;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.6.2;Terms and Conditions Of Employment;The employment contractual agreements should state the personnel’s and the organisations responsibilities for information security. ;A.6 People controls;A.6.2;Terms and Conditions Of Employment;The employment contractual agreements should state the personnel’s and the organisations responsibilities for information security. ;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.6.3;Information Security Awareness, Education And Training;Personnel of the organisation and relevant interested parties should receive appropriate information security awareness, education and training and regular updates of the organisations information security policy, topic-specific policies and procedures, as relevant for their job function.;A.6 People controls;A.6.3;Information Security Awareness, Education And Training;Personnel of the organisation and relevant interested parties should receive appropriate information security awareness, education and training and regular updates of the organisations information security policy, topic-specific policies and procedures, as relevant for their job function.;MANUAL;Manual check;manual_check;manual;False;Manual check
gcp;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;;;2025-07-01 12:41:26.937059;A.6.4;Disciplinary Process;A disciplinary process should be formalised and communicated to take actions against personnel and other relevant interested parties who have committed an information security policy violation.;A.6 People controls;A.6.4;Disciplinary Process;A disciplinary process should be formalised and communicated to take actions against personnel and other relevant interested parties who have committed an information security policy violation.;MANUAL;Manual check;manual_check;manual;False;Manual check
